"ano","mun","idade","sexo","causabas","obitos"
2016,355030,57,"Feminino","(E10-E14)",14
2016,355030,57,"Feminino","(E66)",3
2016,355030,57,"Feminino","(G10-G99)",3
2016,355030,57,"Feminino","(I20, I23-I25)",12
2016,355030,57,"Feminino","(J09-J11)",3
2016,355030,57,"Feminino","(J40-J44)",8
2016,355030,57,"Feminino","(J45-J46)",4
2016,355030,57,"Feminino","(N17-N19)",4
2016,355030,57,"Feminino","(Outros)",348
2016,355030,57,"Masculino","(E10-E14)",18
2016,355030,57,"Masculino","(G10-G99)",6
2016,355030,57,"Masculino","(I20, I23-I25)",27
2016,355030,57,"Masculino","(I80-I82)",1
2016,355030,57,"Masculino","(J09-J11)",1
2016,355030,57,"Masculino","(J40-J44)",18
2016,355030,57,"Masculino","(J45-J46)",1
2016,355030,57,"Masculino","(N17-N19)",3
2016,355030,57,"Masculino","(Outros)",568
2016,355030,58,"Feminino","(E10-E14)",16
2016,355030,58,"Feminino","(E66)",4
2016,355030,58,"Feminino","(G10-G99)",7
2016,355030,58,"Feminino","(I20, I23-I25)",12
2016,355030,58,"Feminino","(J09-J11)",1
2016,355030,58,"Feminino","(J40-J44)",16
2016,355030,58,"Feminino","(N17-N19)",4
2016,355030,58,"Feminino","(Outros)",375
2016,355030,58,"Masculino","(D65-D77)",1
2016,355030,58,"Masculino","(E10-E14)",21
2016,355030,58,"Masculino","(G10-G99)",5
2016,355030,58,"Masculino","(I20, I23-I25)",16
2016,355030,58,"Masculino","(I80-I82)",1
2016,355030,58,"Masculino","(J40-J44)",16
2016,355030,58,"Masculino","(J45-J46)",1
2016,355030,58,"Masculino","(N17-N19)",3
2016,355030,58,"Masculino","(Outros)",616
2016,355030,59,"Feminino","(D65-D77)",1
2016,355030,59,"Feminino","(E10-E14)",16
2016,355030,59,"Feminino","(E66)",1
2016,355030,59,"Feminino","(G10-G99)",4
2016,355030,59,"Feminino","(I20, I23-I25)",14
2016,355030,59,"Feminino","(I80-I82)",1
2016,355030,59,"Feminino","(J09-J11)",1
2016,355030,59,"Feminino","(J40-J44)",14
2016,355030,59,"Feminino","(J45-J46)",1
2016,355030,59,"Feminino","(N17-N19)",3
2016,355030,59,"Feminino","(Outros)",403
2016,355030,59,"Masculino","(D65-D77)",2
2016,355030,59,"Masculino","(E10-E14)",24
2016,355030,59,"Masculino","(G10-G99)",7
2016,355030,59,"Masculino","(I20, I23-I25)",27
2016,355030,59,"Masculino","(I80-I82)",5
2016,355030,59,"Masculino","(J09-J11)",1
2016,355030,59,"Masculino","(J40-J44)",8
2016,355030,59,"Masculino","(J45-J46)",1
2016,355030,59,"Masculino","(N17-N19)",6
2016,355030,59,"Masculino","(Outros)",611
2016,355030,60,"Feminino","(D65-D77)",1
2016,355030,60,"Feminino","(D80-D89)",1
2016,355030,60,"Feminino","(E10-E14)",26
2016,355030,60,"Feminino","(E66)",4
2016,355030,60,"Feminino","(G10-G99)",7
2016,355030,60,"Feminino","(I20, I23-I25)",14
2016,355030,60,"Feminino","(I80-I82)",1
2016,355030,60,"Feminino","(J09-J11)",1
2016,355030,60,"Feminino","(J40-J44)",22
2016,355030,60,"Feminino","(N17-N19)",1
2016,355030,60,"Feminino","(Outros)",408
2016,355030,60,"Masculino","(D65-D77)",2
2016,355030,60,"Masculino","(E10-E14)",28
2016,355030,60,"Masculino","(G10-G99)",2
2016,355030,60,"Masculino","(I20, I23-I25)",35
2016,355030,60,"Masculino","(J09-J11)",1
2016,355030,60,"Masculino","(J40-J44)",32
2016,355030,60,"Masculino","(N17-N19)",1
2016,355030,60,"Masculino","(Outros)",649
2016,355030,61,"Feminino","(E10-E14)",20
2016,355030,61,"Feminino","(E66)",3
2016,355030,61,"Feminino","(G10-G99)",8
2016,355030,61,"Feminino","(I20, I23-I25)",15
2016,355030,61,"Feminino","(J40-J44)",25
2016,355030,61,"Feminino","(J45-J46)",2
2016,355030,61,"Feminino","(Outros)",411
2016,355030,61,"Masculino","(D65-D77)",1
2016,355030,61,"Masculino","(E10-E14)",20
2016,355030,61,"Masculino","(E66)",1
2016,355030,61,"Masculino","(G10-G99)",3
2016,355030,61,"Masculino","(I20, I23-I25)",31
2016,355030,61,"Masculino","(I80-I82)",1
2016,355030,61,"Masculino","(J40-J44)",19
2016,355030,61,"Masculino","(N17-N19)",3
2016,355030,61,"Masculino","(Outros)",674
2016,355030,62,"Feminino","(D65-D77)",1
2016,355030,62,"Feminino","(E10-E14)",21
2016,355030,62,"Feminino","(E66)",6
2016,355030,62,"Feminino","(G10-G99)",6
2016,355030,62,"Feminino","(I20, I23-I25)",23
2016,355030,62,"Feminino","(I80-I82)",1
2016,355030,62,"Feminino","(J09-J11)",1
2016,355030,62,"Feminino","(J40-J44)",17
2016,355030,62,"Feminino","(J45-J46)",3
2016,355030,62,"Feminino","(Outros)",451
2016,355030,62,"Masculino","(D65-D77)",1
2016,355030,62,"Masculino","(E10-E14)",24
2016,355030,62,"Masculino","(E66)",2
2016,355030,62,"Masculino","(G10-G99)",4
2016,355030,62,"Masculino","(I20, I23-I25)",51
2016,355030,62,"Masculino","(J09-J11)",3
2016,355030,62,"Masculino","(J40-J44)",23
2016,355030,62,"Masculino","(J45-J46)",1
2016,355030,62,"Masculino","(N17-N19)",5
2016,355030,62,"Masculino","(Outros)",703
2016,355030,63,"Feminino","(D65-D77)",1
2016,355030,63,"Feminino","(E10-E14)",14
2016,355030,63,"Feminino","(E66)",2
2016,355030,63,"Feminino","(G10-G99)",1
2016,355030,63,"Feminino","(I20, I23-I25)",24
2016,355030,63,"Feminino","(I80-I82)",3
2016,355030,63,"Feminino","(J09-J11)",1
2016,355030,63,"Feminino","(J40-J44)",23
2016,355030,63,"Feminino","(J45-J46)",2
2016,355030,63,"Feminino","(N17-N19)",3
2016,355030,63,"Feminino","(Outros)",422
2016,355030,63,"Masculino","(D65-D77)",1
2016,355030,63,"Masculino","(E10-E14)",32
2016,355030,63,"Masculino","(G10-G99)",3
2016,355030,63,"Masculino","(I20, I23-I25)",45
2016,355030,63,"Masculino","(J40-J44)",20
2016,355030,63,"Masculino","(N17-N19)",2
2016,355030,63,"Masculino","(Outros)",706
2016,355030,64,"Feminino","(D65-D77)",1
2016,355030,64,"Feminino","(E10-E14)",13
2016,355030,64,"Feminino","(G10-G99)",4
2016,355030,64,"Feminino","(I20, I23-I25)",25
2016,355030,64,"Feminino","(I80-I82)",1
2016,355030,64,"Feminino","(J40-J44)",24
2016,355030,64,"Feminino","(J45-J46)",1
2016,355030,64,"Feminino","(N17-N19)",3
2016,355030,64,"Feminino","(Outros)",432
2016,355030,64,"Masculino","(D65-D77)",1
2016,355030,64,"Masculino","(E10-E14)",25
2016,355030,64,"Masculino","(G10-G99)",4
2016,355030,64,"Masculino","(I20, I23-I25)",38
2016,355030,64,"Masculino","(I80-I82)",2
2016,355030,64,"Masculino","(J40-J44)",29
2016,355030,64,"Masculino","(J45-J46)",1
2016,355030,64,"Masculino","(N17-N19)",5
2016,355030,64,"Masculino","(Outros)",757
2016,355030,65,"Feminino","(E10-E14)",15
2016,355030,65,"Feminino","(E66)",4
2016,355030,65,"Feminino","(G10-G99)",5
2016,355030,65,"Feminino","(I20, I23-I25)",24
2016,355030,65,"Feminino","(I80-I82)",3
2016,355030,65,"Feminino","(J40-J44)",25
2016,355030,65,"Feminino","(J45-J46)",2
2016,355030,65,"Feminino","(N17-N19)",1
2016,355030,65,"Feminino","(Outros)",470
2016,355030,65,"Masculino","(E10-E14)",24
2016,355030,65,"Masculino","(E66)",1
2016,355030,65,"Masculino","(G10-G99)",5
2016,355030,65,"Masculino","(I20, I23-I25)",54
2016,355030,65,"Masculino","(I80-I82)",4
2016,355030,65,"Masculino","(J09-J11)",1
2016,355030,65,"Masculino","(J40-J44)",32
2016,355030,65,"Masculino","(J45-J46)",1
2016,355030,65,"Masculino","(N17-N19)",6
2016,355030,65,"Masculino","(Outros)",709
2016,355030,66,"Feminino","(D65-D77)",2
2016,355030,66,"Feminino","(E10-E14)",19
2016,355030,66,"Feminino","(E66)",1
2016,355030,66,"Feminino","(G10-G99)",3
2016,355030,66,"Feminino","(I20, I23-I25)",24
2016,355030,66,"Feminino","(I80-I82)",2
2016,355030,66,"Feminino","(J09-J11)",1
2016,355030,66,"Feminino","(J40-J44)",26
2016,355030,66,"Feminino","(J45-J46)",2
2016,355030,66,"Feminino","(N17-N19)",3
2016,355030,66,"Feminino","(Outros)",547
2016,355030,66,"Masculino","(D65-D77)",1
2016,355030,66,"Masculino","(E10-E14)",32
2016,355030,66,"Masculino","(G10-G99)",3
2016,355030,66,"Masculino","(I20, I23-I25)",41
2016,355030,66,"Masculino","(I80-I82)",1
2016,355030,66,"Masculino","(J40-J44)",26
2016,355030,66,"Masculino","(J45-J46)",2
2016,355030,66,"Masculino","(N17-N19)",7
2016,355030,66,"Masculino","(Outros)",727
2016,355030,67,"Feminino","(D65-D77)",3
2016,355030,67,"Feminino","(E10-E14)",16
2016,355030,67,"Feminino","(E66)",1
2016,355030,67,"Feminino","(G10-G99)",3
2016,355030,67,"Feminino","(I20, I23-I25)",21
2016,355030,67,"Feminino","(I80-I82)",2
